peris, apos, t_min_relative, r_relative, theta 
26.292553 94.565657 -1.070000 26.418770 61.630387 
27.746482 107.822623 -3.121000 45.196232 13.747074 
31.837642 93.477687 -0.301000 85.335102 34.106921 
24.651203 104.575373 -1.327000 36.295308 34.036317 
25.499679 100.847734 -0.389000 83.354204 18.046233 
21.395132 102.673786 -0.665000 48.706729 40.915285 
21.659659 97.647088 -1.081000 6.694054 36.716965 
35.837158 109.055963 -1.423000 26.124587 23.774551 
26.438734 95.338083 -1.135000 14.495599 40.807433 
30.543971 101.824196 -0.307000 90.223662 20.308689 
39.820206 108.033712 -1.499000 14.813764 10.876149 
20.557436 86.580750 -2.222000 13.511707 41.713646 
34.525352 101.866212 -3.110000 25.092258 25.219202 
19.262200 103.250822 -0.469000 76.401964 41.410478 
24.995827 102.943330 -1.327000 45.062413 48.123318 
22.014306 93.286922 -1.092000 11.590488 38.264655 
26.389291 105.232280 -3.367000 30.842590 18.816462 
19.035223 100.003480 -0.391000 82.300368 19.019561 
18.955926 95.974799 -0.429000 71.731123 43.080182 
23.028673 106.940646 -2.858000 7.780422 23.472176 
26.603050 90.131859 -1.068000 11.329927 49.288049 
38.581614 108.124373 -3.667000 24.225695 21.026418 
23.119353 98.447908 -2.468000 85.417034 25.620128 
25.884803 97.030155 -1.129000 7.598060 46.301350 
20.633562 93.497569 -1.033000 5.891949 31.481097 
28.446523 104.062306 -1.261000 18.032028 41.078318 
36.398947 93.439197 -1.320000 34.055484 35.194092 
34.101859 90.950623 -2.628000 15.980052 39.525161 
26.089853 99.472930 -2.640000 78.949156 28.322977 
26.434038 104.267497 -0.499000 66.627308 44.127640 
22.782810 100.912119 -1.172000 3.315649 29.311492 
27.336792 96.782302 -2.579000 20.826763 34.066215 
26.562025 103.882691 -0.331000 94.003349 15.730921 
25.089819 105.780049 -3.341000 33.563106 26.408614 
18.059944 104.411626 -2.748000 23.036839 36.372751 
26.407427 101.058786 -0.471000 70.500513 45.413654 
21.588438 89.154737 -3.681000 7.693564 31.618810 
18.211835 105.320820 -3.893000 72.016494 16.015310 
28.959179 99.515167 -0.321000 91.136886 32.265712 
18.089599 106.469822 -3.180000 18.773769 13.880629 
18.954465 109.126663 -0.563000 65.946346 41.171248 
26.033286 97.726340 -2.898000 44.877958 36.141839 
30.051970 103.574706 -3.306000 42.287129 27.808611 
34.091901 92.421520 -1.326000 27.154501 16.718194 
23.206195 110.283284 -2.939000 15.378898 22.325576 
23.924212 94.509561 -0.367000 78.293885 41.264416 
27.774828 93.801954 -1.162000 28.697810 48.092298 
16.503734 98.058538 -1.009000 7.456936 23.393297 
23.541998 103.069200 -0.457000 76.648497 33.939941 
36.621346 94.495952 -1.296000 34.341451 45.564737 
29.719429 103.446543 -3.331000 70.282924 34.067511 
17.765816 97.182672 -1.015000 12.139471 44.946294 
24.008909 93.550375 -2.415000 8.592575 30.211999 
17.949363 94.638267 -2.869000 56.149269 30.356488 
23.636948 103.521746 -1.393000 51.203949 39.051899 
30.440728 104.349224 -1.321000 25.183185 29.798469 
27.635289 100.111091 -1.310000 6.113698 17.069206 
19.498230 99.192076 -1.071000 13.673370 27.574809 
13.191014 104.148979 -2.071000 60.277542 33.637728 
17.134588 95.464867 -2.329000 7.706129 22.770348 
15.847929 110.457251 -2.803000 4.804814 36.474576 
28.037368 101.759290 -2.781000 10.176647 33.902543 
29.897970 96.457649 -1.202000 10.125246 33.311153 
17.377479 98.167022 -1.081000 3.854645 18.232628 
15.351859 109.432996 -2.581000 31.044205 23.766194 
45.922515 102.425654 -3.839000 90.556292 33.611142 
21.388352 98.839693 -1.095000 9.521762 35.109412 
17.973252 104.582341 -1.113000 16.646002 38.595628 
24.383275 97.907345 -0.347000 85.074606 28.801361 
18.792500 103.978908 -2.856000 25.808110 25.845584 
24.338362 107.084300 -0.505000 69.027927 34.360998 
21.446955 93.173099 -2.644000 14.679961 34.383441 
30.773562 103.632598 -2.881000 13.786392 40.071943 
33.010706 101.344616 -3.333000 36.778455 23.833139 
23.148765 103.936861 -0.513000 61.948830 41.747708 
16.789398 103.861268 -2.996000 31.957553 11.139896 
26.498133 105.506762 -1.219000 18.908817 10.491778 
28.623403 96.522774 -3.139000 46.911385 17.902626 
25.175141 100.214282 -1.213000 21.180312 24.045454 
24.953267 99.153660 -1.203000 18.871429 23.285320 
30.515649 97.242993 -1.290000 6.163485 25.211426 
35.697202 101.695945 -0.351000 88.821396 22.872758 
39.710480 100.121735 -1.517000 50.826475 43.807600 
34.707202 98.075251 -0.313000 88.421094 40.035815 
26.876392 108.508115 -3.093000 13.979057 27.465817 
27.261286 100.093283 -0.393000 82.929766 40.606335 
24.089929 99.510267 -1.192000 7.708800 32.775805 
38.387890 92.403729 -2.937000 7.524299 19.694369 
30.722677 102.765157 -1.317000 27.770583 38.820950 
21.178674 89.061266 -0.972000 8.101703 38.632987 
29.923738 98.762956 -1.228000 8.505265 36.895992 
30.331850 97.126124 -3.263000 31.845959 23.792370 
28.471014 99.019304 -0.315000 92.627467 15.649975 
17.281580 89.131761 -3.734000 60.798353 48.388276 
14.680797 95.684769 -3.933000 7.842915 23.849302 
33.374176 108.434055 -3.378000 40.493333 26.207071 
35.890763 101.271767 -0.293000 92.431212 23.453560 
27.945188 95.229553 -1.280000 13.233738 12.828158 
20.482432 100.086328 -2.442000 81.980558 51.098754 
24.388585 107.479787 -1.255000 25.427386 38.710549 
21.737533 95.206831 -1.188000 17.195718 9.833607 
18.609965 96.083106 -2.644000 18.157727 41.339608 
25.223628 101.091232 -1.187000 12.139904 32.253528 
23.422385 103.174339 -3.070000 40.813916 29.199936 
22.817304 107.206976 -2.918000 14.623424 19.348682 
39.672319 114.562825 -3.999000 30.026645 20.086352 
28.544092 105.862641 -2.996000 14.909925 34.356617 
13.101918 99.912480 -0.747000 15.697170 48.807092 
28.808727 99.868253 -0.309000 91.305769 22.124618 
14.104464 88.187659 -2.161000 14.104337 40.149980 
23.950766 93.034432 -0.361000 76.149442 32.441008 
25.865469 103.520875 -0.455000 75.930780 38.543880 
26.827907 104.724988 -0.391000 88.314480 40.037805 
18.653371 95.797515 -3.999000 69.496207 24.338614 
27.050610 102.919947 -0.409000 80.950731 23.419844 
24.488474 99.490659 -0.335000 87.757634 29.512827 
16.074466 98.097682 -0.627000 35.335041 45.503470 
18.818937 102.891238 -3.024000 33.552421 18.072142 
12.792915 96.288140 -2.737000 45.061645 24.187312 
30.190223 102.852830 -2.964000 14.287154 19.183819 
25.368552 104.675783 -0.461000 75.644943 28.500532 
19.912952 103.930414 -0.453000 79.797658 26.813354 
13.299018 98.482539 -0.973000 8.315123 37.924029 
22.110945 102.921176 -2.838000 12.226003 15.959097 
26.223580 92.431796 -2.748000 1.215456 9.408956 
19.120870 96.583636 -1.086000 3.250184 34.553625 
15.080744 102.913314 -0.799000 18.915812 50.953809 
23.644778 94.708777 -3.999000 60.046382 41.559945 
31.739696 95.329248 -0.319000 84.311213 32.796917 
24.469245 89.230041 -2.408000 20.229151 50.319050 
30.947627 103.404474 -3.443000 28.968534 20.730044 
29.040812 94.117125 -2.566000 16.635049 56.085591 
17.188556 100.438080 -3.002000 24.947460 15.345140 
16.091804 95.944033 -2.353000 23.481017 48.355725 
34.170428 101.675398 -3.393000 37.651959 24.343893 
21.549771 100.158994 -0.611000 47.391350 46.147199 
26.319092 96.601232 -1.261000 38.158572 39.997575 
28.099219 103.914288 -0.457000 75.623903 42.057788 
33.492041 91.430918 -2.568000 5.318753 28.268033 
26.745730 105.429483 -3.072000 45.648472 38.156418 
14.183264 107.130568 -0.799000 15.564803 37.634149 
23.432480 102.266820 -1.172000 9.257456 51.996650 
22.279815 92.079557 -2.372000 8.466273 38.498448 
16.295440 100.347714 -2.442000 12.223185 35.883428 
30.334210 102.432101 -3.340000 20.562983 11.006970 
21.770180 92.419624 -2.383000 8.568686 68.629117 
18.100288 108.154914 -0.557000 69.514228 45.155432 
28.354591 99.737174 -3.190000 27.777167 19.352244 
25.041159 100.356001 -1.191000 7.495777 15.193012 
35.204889 94.109784 -0.269000 90.314732 37.863030 
16.014751 101.172390 -1.039000 11.940217 31.884874 
39.432083 102.422752 -3.270000 24.835514 20.445491 
23.294077 97.558558 -2.481000 10.883762 13.089077 
44.171274 96.654841 -2.939000 14.821014 27.329852 
31.759493 95.812423 -1.374000 13.707195 23.031740 
29.645738 99.456133 -3.189000 49.133127 36.406843 
25.260772 100.146143 -0.401000 79.590727 24.090022 
17.602147 103.540055 -0.811000 28.702925 14.159104 
23.290237 99.160149 -2.706000 59.013925 27.703865 
30.781003 91.186221 -1.242000 17.200989 31.794569 
30.829180 101.178201 -0.311000 92.420544 25.355875 
24.858580 103.028379 -3.120000 36.893533 24.172288 
23.802922 103.729222 -2.760000 18.713352 37.226439 
24.181958 108.377842 -2.081000 78.487216 20.207423 
12.653960 100.772343 -0.813000 10.599201 28.054866 
28.491004 95.133553 -1.154000 8.932133 38.513130 
15.134009 94.565424 -2.314000 15.833833 13.919432 
26.255448 98.914920 -1.245000 25.171661 27.174801 
24.410880 105.669310 -3.257000 54.171649 12.873621 
15.683853 104.669707 -2.235000 45.284582 24.418141 
18.827041 104.741352 -1.221000 27.414473 22.437127 
37.031509 96.771644 -1.307000 19.012899 37.552591 
26.136367 109.996984 -3.019000 5.970480 11.770884 
19.971594 93.995011 -2.363000 12.369229 32.344871 
23.975301 97.509642 -2.527000 21.325565 25.267698 
22.080467 98.688681 -2.474000 81.267686 44.211302 
26.410522 102.424156 -3.226000 31.288641 21.143749 
22.703493 94.169176 -2.498000 21.657638 18.553390 
21.487968 104.543487 -0.469000 80.828958 40.467162 
29.485033 97.266527 -1.217000 16.936592 32.752405 
21.727441 99.744572 -0.393000 80.107915 15.593819 
21.780300 99.404220 -2.532000 79.179185 32.831569 
14.708536 109.127602 -2.215000 54.893822 33.860898 
41.928342 102.547782 -3.469000 41.691721 24.470880 
32.396386 97.320992 -0.325000 87.239842 37.668259 
38.442922 98.784513 -3.097000 16.799796 30.995016 
19.868478 104.601429 -0.487000 77.234265 32.582040 
41.884971 97.016776 -2.865000 25.409246 13.239262 
22.764842 107.702572 -3.341000 18.995527 12.118853 
27.960275 98.222960 -1.221000 11.515277 24.451865 
15.788265 89.452868 -2.449000 6.518392 35.337698 
28.638521 108.572382 -3.258000 23.965272 18.128731 
31.518661 95.223540 -1.360000 18.927523 20.653707 
14.566262 100.569522 -1.019000 6.728125 38.942682 
22.389097 95.117903 -1.069000 8.483115 34.597723 
24.143197 102.043135 -1.235000 25.434115 23.447027 
21.083543 98.610629 -1.139000 25.490379 35.887516 
31.338080 101.330175 -1.411000 48.231936 42.027881 
21.425292 101.482030 -2.681000 24.033821 30.367592 
21.340666 98.355983 -1.135000 4.356783 18.650849 
14.084039 104.278276 -3.004000 29.857794 14.558748 
28.967698 99.645252 -2.976000 24.838137 20.125389 
23.187098 100.621557 -3.144000 14.503229 12.919495 
15.004861 90.230643 -3.766000 46.234577 51.327229 
14.930670 98.464636 -2.309000 77.280701 18.498990 
19.523210 110.716468 -3.047000 57.291061 33.929829 
29.057976 105.602043 -3.387000 27.796557 24.194723 
12.766381 106.336652 -0.691000 36.882447 47.414844 
30.628445 98.305633 -1.255000 6.724958 25.787203 
25.375493 102.827482 -3.274000 26.551173 20.359933 
31.148393 88.707332 -1.080000 14.630505 52.727810 
23.470462 96.060250 -1.146000 5.923776 18.055410 
29.224088 93.452069 -1.129000 13.486430 48.137816 
17.109265 110.588010 -3.123000 41.347502 12.320053 
23.139415 101.057653 -0.639000 40.466045 50.054020 
28.430813 101.661048 -2.630000 49.862683 45.561720 
23.015017 101.559085 -2.956000 47.118561 35.986352 
14.800395 106.711269 -2.510000 17.435185 21.761453 
24.563304 93.926804 -2.464000 73.670493 46.959708 
30.281354 106.132247 -3.194000 29.221685 19.986673 
28.340669 103.111842 -0.371000 88.712611 37.425898 
34.817051 89.808691 -2.646000 50.233290 22.589585 
17.223189 104.726571 -0.835000 19.858631 32.478787 
26.403329 107.769054 -0.493000 74.998641 31.121379 
20.328329 95.765575 -1.092000 5.097363 38.915569 
22.731424 102.501689 -2.851000 40.568354 27.320076 
26.451190 96.361044 -2.490000 86.193531 30.686752 
27.884318 99.818708 -1.401000 53.391352 41.970651 
17.789671 87.661290 -2.254000 23.644811 35.608856 
36.244540 93.850493 -2.685000 7.841537 37.331448 
24.205284 102.235821 -0.363000 87.932728 16.397202 
32.483863 97.451736 -0.375000 76.837920 44.145409 
19.020133 110.348221 -3.057000 45.094396 17.448951 
22.969901 102.474141 -2.876000 52.568562 47.324878 
24.769842 98.161415 -0.389000 78.088762 15.774208 
30.055246 102.467672 -0.325000 90.785129 14.625553 
16.044934 101.452724 -3.084000 7.415720 14.746510 
32.437292 98.896793 -3.225000 34.042663 21.910666 
21.172966 102.813434 -0.485000 74.185526 33.858472 
24.664600 99.652656 -2.822000 37.392790 35.562050 
16.922104 100.120184 -2.237000 77.691593 22.016957 
36.743857 109.527526 -1.473000 33.650217 37.383167 
22.385748 107.672427 -0.459000 84.520453 25.151775 
18.557695 105.049720 -0.681000 38.990517 39.637071 
32.228768 89.892542 -2.536000 12.140894 39.827625 
16.026250 103.381124 -2.268000 80.359619 42.831498 
24.244596 110.478925 -3.013000 41.465006 40.869558 
18.835375 104.165694 -2.938000 38.386737 30.607894 
34.548761 102.302816 -2.884000 36.032999 37.082691 
22.025974 96.734446 -1.123000 27.762515 53.654885 
37.800690 110.077566 -3.495000 42.226025 36.746537 
43.443842 103.757785 -3.264000 29.167253 34.292394 
24.114830 110.271352 -0.501000 86.935717 25.060040 
19.418247 102.676965 -3.065000 7.910699 11.378990 
11.169121 109.514221 -0.903000 6.673632 18.927421 
19.135993 103.543164 -0.443000 82.905565 25.748504 
33.233885 106.172278 -3.258000 34.434868 27.415777 
22.484506 105.050160 -3.276000 26.765197 19.129768 
14.913335 97.848168 -1.120000 14.277690 32.729878 
21.184664 94.487780 -1.126000 14.394711 36.663545 
17.759662 114.038703 -2.329000 61.767512 25.693235 
37.015302 97.160282 -0.363000 80.806947 37.558591 
30.278759 106.446068 -3.127000 7.794507 20.357377 
19.884922 108.026155 -2.813000 16.765851 25.625192 
18.522998 95.376235 -1.111000 27.182423 30.045515 
20.849246 107.401689 -0.529000 66.862011 25.736049 
15.863383 104.921125 -3.078000 30.747595 28.825886 
27.495475 97.975831 -0.563000 50.659865 57.769421 
21.773141 87.645259 -2.238000 73.744714 39.473855 
30.506350 99.907463 -0.391000 79.418990 37.139604 
22.186641 105.767690 -2.933000 43.063144 25.445110 
26.938210 103.151794 -1.277000 31.847144 40.770221 
30.285851 101.792381 -3.129000 66.777649 32.068320 
38.957254 101.846886 -3.579000 19.531733 11.232925 
27.768538 109.020631 -3.399000 25.002950 12.216134 
17.271789 100.896734 -0.753000 30.274362 19.813212 
19.074953 90.831297 -2.289000 21.373694 44.153306 
22.647818 96.105096 -1.138000 9.684869 37.364112 
25.719790 94.806290 -1.120000 6.816888 41.088192 
25.440102 91.108383 -3.999000 7.011723 19.404487 
27.014534 107.206172 -1.349000 30.089965 30.564466 
34.717652 99.044350 -1.343000 34.555382 49.717044 
24.717178 99.768232 -3.165000 26.548273 20.566838 
26.470393 101.430722 -1.325000 44.475341 43.503798 
20.428070 95.278740 -2.654000 27.487730 41.355288 
26.961213 98.106308 -0.373000 81.256969 52.851435 
22.195151 100.187395 -0.349000 89.579269 19.590744 
13.302257 107.355608 -0.755000 29.417479 27.895772 
26.466486 95.539782 -0.343000 83.315249 38.071532 
16.960928 109.360538 -3.999000 40.890368 16.084047 
30.465382 96.388166 -1.346000 10.388987 14.519004 
27.460899 100.575630 -0.379000 82.649584 23.752184 
17.990454 92.584960 -0.982000 5.746883 36.844513 
25.470648 107.424066 -3.443000 24.382086 15.746198 
27.037164 95.768269 -0.367000 80.265409 41.064042 
24.074188 95.539093 -3.999000 72.376477 31.069180 
29.424980 97.693167 -1.198000 30.330705 55.619755 
15.820593 113.731578 -0.609000 64.240154 37.710583 
17.366409 96.770570 -3.999000 63.948856 32.465655 
25.485541 97.959154 -2.664000 67.628840 23.441613 
28.579206 94.088800 -1.184000 23.326154 41.854584 
18.009625 107.324178 -2.874000 22.251156 26.307201 
17.251851 103.662545 -3.056000 23.025293 15.957163 
25.119034 86.611624 -2.280000 5.625002 24.318754 
21.908022 103.440780 -2.810000 19.661957 25.331859 
21.225905 92.786878 -1.060000 10.696457 41.023754 
22.836400 102.912261 -0.353000 91.373085 22.739020 
27.772750 98.275218 -1.293000 36.589815 39.073342 
22.770044 96.538234 -2.491000 8.135929 40.536545 
27.039214 101.171749 -1.219000 19.101064 20.177779 
25.859814 107.605727 -3.007000 44.079400 29.911271 
28.708694 94.487444 -1.256000 8.659258 26.641780 
26.900733 100.643594 -1.185000 7.969600 34.402356 
29.985055 103.028416 -3.339000 72.082111 30.938843 
24.794580 99.588269 -1.029000 32.741950 31.834964 
29.298870 104.253951 -3.337000 71.067806 39.013009 
28.003726 93.668751 -1.162000 24.765847 47.957282 
20.696071 104.950724 -0.429000 83.836611 19.528054 
27.997690 97.861381 -1.320000 6.483601 13.505670 
29.062400 91.239224 -1.202000 23.900557 30.992643 
18.190172 105.878375 -3.075000 33.793859 23.531023 
17.826765 97.020842 -3.999000 58.068867 28.428489 
29.109698 93.020919 -1.254000 15.933202 25.196365 
19.194959 103.170715 -1.135000 22.961373 38.818926 
18.494121 98.204882 -3.999000 47.537003 32.833082 
12.824655 97.671092 -0.697000 16.159799 36.289668 
21.003375 97.083362 -2.465000 10.686975 46.824512 
24.442438 95.678363 -0.409000 71.824023 33.098429 
28.542033 106.285207 -0.439000 81.517520 29.662553 
36.128061 98.120780 -1.307000 20.441098 44.102524 
24.680055 98.815222 -0.333000 88.778241 24.467948 
18.776393 99.537713 -1.146000 20.640664 35.759223 
25.665997 98.464061 -0.385000 80.972125 35.384826 
26.908348 106.606019 -2.921000 14.960936 22.316652 
35.132879 101.277730 -2.854000 31.778627 35.759341 
50.478078 102.853263 -1.589000 34.052169 44.556289 
37.698593 91.640249 -1.358000 25.857089 30.474260 
22.230124 95.716486 -1.154000 20.189370 31.734711 
32.528141 105.673144 -3.412000 23.809509 13.339148 
28.943634 106.131944 -3.171000 28.106874 18.475042 
20.911797 101.766086 -0.375000 87.559336 29.651848 
24.637387 102.477355 -2.829000 42.300285 42.135168 
26.419851 95.726005 -1.235000 41.184795 52.349508 
27.009523 94.942612 -0.333000 82.799256 32.771706 
36.272347 100.515665 -3.463000 71.682812 29.255576 
37.704952 99.032533 -3.203000 36.343968 31.822464 
28.007758 95.616685 -0.359000 80.798624 36.070051 
27.686026 98.310856 -2.680000 13.402191 44.836788 
35.083668 99.038989 -0.305000 90.302549 26.120177 
25.945269 101.756252 -3.246000 31.698871 26.771397 
15.301068 91.637419 -3.869000 16.321327 23.849567 
22.912345 100.387266 -2.842000 34.467310 30.653486 
32.602659 92.384820 -3.999000 86.363876 47.751858 
27.405831 90.543027 -2.562000 20.694280 18.302622 
32.892355 93.324935 -3.999000 90.390885 34.776851 
33.359517 101.502356 -0.291000 94.401716 15.872603 
19.521920 103.532031 -0.715000 35.202370 48.408141 
18.608404 108.253938 -2.817000 27.927599 24.575626 
24.705958 100.102642 -1.273000 43.319404 49.934776 
25.209667 106.456588 -2.867000 11.798233 59.003972 
24.992027 106.834866 -3.067000 54.014804 24.824491 
35.278198 94.637152 -0.261000 91.277140 21.764591 
12.625855 99.554015 -2.811000 32.529693 24.937635 
26.776061 100.292512 -1.233000 26.008964 40.376923 
17.791887 101.114174 -0.627000 42.891524 39.242762 
21.188876 99.345014 -3.999000 84.366240 27.062610 
38.487309 105.358010 -3.661000 19.833434 16.692445 
23.660544 90.671536 -2.469000 23.067905 34.948869 
25.084786 107.847328 -0.457000 77.037214 13.654221 
24.401709 96.726559 -1.135000 6.983652 24.419896 
23.896286 92.552278 -1.166000 18.870845 14.834576 
25.084195 98.611927 -1.169000 22.810316 41.117497 
23.911297 103.762401 -0.493000 72.849612 47.638654 
20.540939 101.950008 -0.485000 72.009416 38.442759 
26.332508 106.886415 -3.149000 33.654532 20.409041 
14.864572 100.054583 -3.999000 72.945342 52.164301 
25.178555 98.426834 -1.258000 10.431526 9.924477 
11.090317 107.417217 -2.534000 71.212675 28.592678 
26.958251 99.994249 -1.168000 8.156632 53.287879 
18.609667 105.886673 -2.724000 10.069822 48.984289 
35.857151 104.524681 -1.417000 28.422385 29.064991 
29.567732 100.585925 -3.299000 33.496201 24.555664 
26.058212 100.636660 -1.333000 36.497880 29.966886 
26.963209 103.743665 -0.433000 77.750386 22.105581 
24.025280 103.374513 -1.197000 15.350151 17.349110 
29.800472 94.765407 -1.350000 16.094324 20.178673 
17.628616 106.456862 -0.863000 21.274242 23.607184 
16.322305 93.945841 -1.072000 12.258969 35.799251 
25.996983 96.336739 -1.128000 10.700430 43.077505 
27.802060 104.739667 -3.309000 63.526160 21.612457 
22.385063 93.668120 -1.103000 30.449985 62.476260 
17.230398 108.454405 -0.557000 65.695413 43.770137 
25.605024 96.570174 -1.118000 8.848379 34.021646 
27.211108 96.711397 -1.149000 11.042405 42.444006 
23.906732 105.957922 -3.299000 22.917280 14.549211 
12.043918 97.009480 -1.096000 20.679498 15.324684 
33.846895 108.133413 -3.315000 7.990925 12.414254 
34.952067 101.504800 -3.531000 30.550344 24.096063 
30.792546 96.637438 -3.309000 40.354859 34.450478 
42.048568 95.571240 -0.331000 82.067335 36.711626 
19.692662 102.511770 -0.471000 72.024588 27.150165 
21.792124 106.306037 -1.269000 35.904233 43.608329 
27.642063 96.771604 -1.234000 26.148493 34.618793 
21.428244 98.835309 -2.594000 22.848133 44.433043 
20.348317 94.072080 -1.134000 20.679943 26.348792 
19.009392 95.573078 -2.465000 21.616249 73.296006 
17.566496 101.531584 -0.979000 29.054066 36.580023 
27.473517 107.857242 -0.457000 77.436047 15.431255 
28.349464 95.232460 -1.174000 30.046877 45.472741 
22.525986 99.399155 -3.129000 39.815888 33.817557 
26.235490 101.004093 -1.179000 10.366894 35.893402 
24.554268 106.993765 -2.994000 36.241931 35.548991 
30.364317 105.501454 -0.441000 85.457226 30.393493 
29.329262 97.530597 -0.325000 87.323767 39.898867 
18.931909 99.112932 -0.421000 78.610832 43.980327 
29.550801 97.965266 -3.261000 46.866671 36.847765 
22.810284 103.964821 -3.010000 29.927939 23.151766 
33.849273 104.180273 -3.165000 20.304912 32.124531 
21.750119 104.059626 -1.193000 28.795343 49.210431 
38.458762 102.418901 -1.545000 53.379188 38.410438 
29.259634 104.887177 -1.383000 42.534363 45.364522 
27.564479 104.010924 -1.251000 24.750803 11.674019 
17.911271 105.445734 -1.121000 18.542986 39.070355 
14.875438 99.674564 -2.003000 66.365943 28.676196 
23.472461 105.195617 -2.851000 37.380541 45.436653 
25.646587 97.905456 -1.131000 10.068786 41.883830 
17.877434 103.896257 -0.681000 36.873707 31.749628 
24.905504 98.213440 -1.306000 10.148198 20.854442 
26.211727 104.540001 -3.050000 50.586683 39.702635 
14.847895 102.069326 -3.999000 49.374360 39.120985 
25.518633 109.593487 -3.265000 60.392834 14.140203 
12.835276 94.586597 -1.006000 9.742348 45.918277 
25.530715 88.402756 -3.703000 21.050934 42.914684 
34.766588 98.581928 -3.115000 39.067035 33.054893 
10.090029 96.585226 -2.492000 36.358178 32.396801 
19.742171 96.950406 -0.449000 67.012729 36.137115 
27.789856 107.862958 -0.463000 80.362504 26.627410 
18.657691 99.894041 -0.717000 26.253401 46.183522 
15.191862 104.207903 -0.871000 13.076223 28.162700 
48.671683 92.357188 -1.558000 40.514227 21.004612 
32.308416 105.282865 -0.353000 91.708369 20.401245 
35.812237 97.269161 -1.363000 29.319207 33.623133 
35.491442 101.109477 -0.323000 86.563294 24.953400 
22.596930 111.305292 -0.739000 51.336389 37.024321 
30.194513 102.744772 -3.117000 26.637408 16.911560 
33.045985 103.050489 -0.375000 88.189135 24.510695 
12.977215 104.653683 -0.829000 9.066494 25.025196 
21.762552 101.636411 -3.170000 28.492262 20.888998 
24.972835 104.114287 -0.399000 87.640393 31.251312 
15.819213 103.602929 -0.751000 30.502134 25.851194 
29.177198 94.736592 -1.164000 10.705505 31.462841 
29.431272 107.902582 -3.396000 25.347152 11.591272 
20.397919 96.817907 -2.544000 67.170058 21.286767 
36.517085 98.570208 -3.325000 71.806001 20.099419 
20.889121 100.572484 -2.632000 18.064051 41.650611 
32.079827 103.493473 -3.259000 53.136605 31.999750 
22.646810 102.258317 -0.473000 72.587602 41.489242 
17.678775 96.428349 -1.001000 9.556812 46.838269 
20.552135 95.403744 -2.460000 70.636128 34.951031 
18.417922 107.761517 -2.980000 39.244168 31.243344 
40.880738 94.667355 -0.261000 89.816031 26.243713 
19.488172 101.537981 -0.637000 47.748584 39.995760 
21.785479 97.868864 -0.387000 81.104920 20.339437 
27.566464 99.502264 -3.119000 46.149199 28.812974 
26.866057 99.765402 -1.227000 21.558495 10.686544 
22.719010 85.016170 -2.238000 14.646562 35.029894 
39.679814 100.893978 -0.335000 87.505153 26.274311 
15.626928 103.186036 -0.831000 21.298138 25.669989 
22.090694 101.197609 -0.663000 42.625471 49.847554 
19.715188 99.708576 -3.999000 86.443051 16.128487 
34.625480 93.183814 -3.999000 85.721299 32.155447 
17.194675 93.701598 -0.979000 3.941199 41.887290 
25.683214 104.740485 -0.355000 92.220308 23.905270 
21.418440 105.758805 -0.655000 44.553043 57.083159 
33.467067 107.715146 -0.507000 76.579981 48.134903 
17.771983 100.621120 -2.888000 43.393907 33.123878 
27.337353 99.329776 -0.407000 79.641100 42.735795 
9.935930 106.601874 -0.715000 23.152870 57.221463 
27.590514 107.018245 -0.443000 79.240187 24.136236 
39.674999 106.484045 -3.320000 25.125309 27.388027 
31.034999 100.503375 -3.122000 18.448302 11.297826 
31.721505 102.621840 -3.271000 76.349502 33.969178 
31.236650 98.243658 -3.345000 35.591986 33.684344 
25.087247 92.693302 -2.598000 47.169324 39.847485 
17.840831 100.467821 -3.999000 81.519792 20.332327 
29.988070 90.934182 -2.721000 13.564526 34.923905 
21.079433 89.865586 -2.266000 75.961334 28.835307 
15.652320 99.157753 -1.128000 11.752906 37.990098 
24.694837 97.722056 -0.587000 52.555844 44.285585 
32.411630 104.790798 -3.147000 16.533021 25.919531 
33.800119 101.608737 -3.375000 73.271921 38.486383 
31.126977 105.821019 -3.180000 26.810955 19.769232 
35.372386 99.045992 -0.327000 86.756370 25.755719 
40.377044 101.902858 -3.060000 34.009547 50.187678 
33.445295 104.471758 -3.117000 44.691407 30.492203 
24.588841 104.481735 -0.389000 88.955215 24.446535 
31.267925 96.235173 -0.361000 79.627024 34.206700 
31.237079 101.842472 -0.343000 89.736962 27.883511 
30.738820 104.426623 -3.441000 31.076403 25.673755 
20.439427 103.228013 -2.718000 19.949051 37.470693 
28.369209 98.970784 -0.317000 91.318734 30.651297 
28.362083 93.581156 -1.202000 25.304798 39.093101 
27.376022 95.574228 -3.999000 82.288188 36.429188 
31.600658 91.874317 -1.212000 24.308534 44.955109 
12.325675 93.753772 -3.865000 11.471788 19.719826 
30.886665 100.800916 -0.335000 87.821677 22.617915 
37.540232 99.921231 -0.277000 93.029024 33.972053 
27.416449 98.678518 -3.233000 40.699977 36.001700 
24.868578 102.392086 -1.215000 17.690192 23.743791 
14.942956 97.816415 -0.979000 11.109887 26.634500 
28.925766 102.543582 -0.401000 83.275426 34.750640 
33.999657 100.300093 -1.395000 34.521653 32.165246 
25.740457 104.225050 -2.841000 25.776917 35.347016 
24.363661 102.672749 -2.996000 44.112881 34.485044 
34.823580 91.819978 -2.844000 4.377903 39.449479 
22.644587 97.546804 -1.256000 3.177094 15.680718 
31.307388 92.266192 -1.190000 15.614196 41.328617 
